LEMMA,PART OF SPEECH,DATE OF USE,FREQUENCY BAND NUMBER,DEFINITION,TYPE OF FORMATION,LANGUAGE OF ORIGIN,USAGE,OBSOLESCENCE,REGIONAL ENGLISH,SUBJECT,DOI,OED URL
dyslogy,noun,1837-,1,"Dispraise, censure: the opposite of eulogy.",derivative,,,In current use,,,https://doi.org/10.1093/OED/2326957301,http://www.oed.com/dictionary/dyslogy_n
fearling,noun,1837-,0,A creature that fears.,derivative,,,In current use,,,https://doi.org/10.1093/OED/5978531684,http://www.oed.com/dictionary/fearling_n
goosified,adjective,1837-,0,Affected with ‘goose-flesh’.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1635369330,http://www.oed.com/dictionary/goosified_adj
hearsay,verb,1837-,2,(intransitive) to tell what one has heard; to…,conversion,,,In current use,,,https://doi.org/10.1093/OED/3346104502,http://www.oed.com/dictionary/hearsay_v
mindsman,noun,1837,0,"A man of mind (see mind, n.¹ IV.21b).",compound,,,Not in use,,,https://doi.org/10.1093/OED/1272380977,http://www.oed.com/dictionary/mindsman_n
mixtish,adjective,1837,0,Of the nature of a mixture.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/5385131155,http://www.oed.com/dictionary/mixtish_adj
ollapodism,noun,1837,0,A sentence made up of various languages.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/2634378903,http://www.oed.com/dictionary/ollapodism_n
patrollotism,noun,1837,0,The systematic use of patrols.,compound,,,Not in use,,,https://doi.org/10.1093/OED/9546540477,http://www.oed.com/dictionary/patrollotism_n
phagology,noun,1837,0,The feeding habits of an animal or animals.,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/5916133969,http://www.oed.com/dictionary/phagology_n
piggicide,noun,1837,0,A person who kills pigs.,compound,,humorous,Not in use,,,https://doi.org/10.1093/OED/3789932824,http://www.oed.com/dictionary/piggicide_n
poculation,noun,1837,0,The action or practice of drinking (alcohol).,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/1006094078,http://www.oed.com/dictionary/poculation_n
pre-existerian,noun,1837,0,"= pre-existentiary, n.",derivative,,,Not in use,,religion and belief/religion,https://doi.org/10.1093/OED/1130394563,http://www.oed.com/dictionary/pre-existerian_n
siroccoish,adjective,1837-,0,Somewhat resembling that produced by the sirocco…,derivative,,,In current use,,,https://doi.org/10.1093/OED/4022157451,http://www.oed.com/dictionary/siroccoish_adj
stagnature,noun,1837-,0,The state or condition of being stagnant.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1779130666,http://www.oed.com/dictionary/stagnature_n
townskip,noun,1837,0,A humorous form of address for a boy.,compound,,humorous,Not in use,,,https://doi.org/10.1093/OED/4328603650,http://www.oed.com/dictionary/townskip_n
twaddledom,noun,1837-,0,"The realm of twaddle, the habit of uttering twaddle.",derivative,,,In current use,,,https://doi.org/10.1093/OED/1196159998,http://www.oed.com/dictionary/twaddledom_n
wagling,noun,1837-,1,A little wag.,derivative,,,In current use,,,https://doi.org/10.1093/OED/2876530824,http://www.oed.com/dictionary/wagling_n
balloonicism,noun,1838,0,A technical phrase in ballooning.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/6211823284,http://www.oed.com/dictionary/balloonicism_n
camerist,noun,1838,0,"A chambermaid, a lady's maid.",borrowing,,,Not in use,,,https://doi.org/10.1093/OED/2004161337,http://www.oed.com/dictionary/camerist_n1
cerebroscope,noun,1838-,2,After horoscope (see quot).,compound,,,In current use,,,https://doi.org/10.1093/OED/6971171960,http://www.oed.com/dictionary/cerebroscope_n
climed,adjective,1838-,2,Allotted to a (particular) clime.,derivative,,,In current use,,,https://doi.org/10.1093/OED/5201604142,http://www.oed.com/dictionary/climed_adj
cormorancy,noun,1838-,0,A body of cormorants; a greedy oppressive class.,derivative,,,In current use,,,https://doi.org/10.1093/OED/5918194085,http://www.oed.com/dictionary/cormorancy_n
cunopic,adjective,1838-,0,"= cynopic, adj.",borrowing,,,In current use,,,https://doi.org/10.1093/OED/7363117173,http://www.oed.com/dictionary/cunopic_adj
destinarian,noun,1838-,1,A believer in destiny.,derivative,,,In current use,,,https://doi.org/10.1093/OED/2712321905,http://www.oed.com/dictionary/destinarian_n
flimsify,verb,1838-,0,transitive. To render flimsy.,derivative,,,In current use,,,https://doi.org/10.1093/OED/7475222217,http://www.oed.com/dictionary/flimsify_v
flingy,adjective,1838-,1,Inclined to fling or move abruptly; jerky.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1216650038,http://www.oed.com/dictionary/flingy_adj
gooseberryologist,noun,1838-,0,A person who studies gooseberries.,compound,,,In current use,,,https://doi.org/10.1093/OED/5111412535,http://www.oed.com/dictionary/gooseberryologist_n
heteroepy,noun,1838-,0,Pronunciation differing from the standard.,compound,,,In current use,,,https://doi.org/10.1093/OED/1108168117,http://www.oed.com/dictionary/heteroepy_n
heteromaton,noun,1838-,0,A thing that is moved by something else.,compound,,,In current use,,,https://doi.org/10.1093/OED/3071153901,http://www.oed.com/dictionary/heteromaton_n
jackass,verb,1838-,4,Originally and chiefly North American…,conversion,,,In current use,North American English,,https://doi.org/10.1093/OED/8649815459,http://www.oed.com/dictionary/jackass_v
kritarchy,noun,1838-,1,"The rule, or period of rule, of the Judges in…",borrowing,,,In current use,,,https://doi.org/10.1093/OED/1190710161,http://www.oed.com/dictionary/kritarchy_n
metonomatosis,noun,1838,0,A change of name.,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/8228784357,http://www.oed.com/dictionary/metonomatosis_n
oudenology,noun,1838,0,"The science of nothing, or of things having no…",borrowing,,humorous,Not in use,,,https://doi.org/10.1093/OED/9640920002,http://www.oed.com/dictionary/oudenology_n
pepticity,noun,1838,0,The condition of having good digestion.,derivative,,,Not in use,,sciences/medicine,https://doi.org/10.1093/OED/8107625846,http://www.oed.com/dictionary/pepticity_n
philoepiorcian,adjective,1838,0,Tending to favour perjury.,,,,Not in use,,,https://doi.org/10.1093/OED/4124582402,http://www.oed.com/dictionary/philoepiorcian_adj
polyfenestral,adjective,1838,0,Having many windows.,,,,Not in use,,,https://doi.org/10.1093/OED/8238577079,http://www.oed.com/dictionary/polyfenestral_adj
requiem,verb,1838,0,"intransitive. Of a storm: to quieten down, blow over.",conversion,,poetic and literary,Not in use,,,https://doi.org/10.1093/OED/1189205047,http://www.oed.com/dictionary/requiem_v
victimologist,noun,1838-,0,A person who studies the victims of crime; an…,compound,,,In current use,,law,https://doi.org/10.1093/OED/8414971665,http://www.oed.com/dictionary/victimologist_n
beauidealize,verb,a1839-,0,"To form a beau ideal, or charming conception, of.",derivative,,,In current use,,,https://doi.org/10.1093/OED/7778446415,http://www.oed.com/dictionary/beauidealize_v
column,verb,1839-,3,intransitive. To form or move in column.,conversion,,,In current use,,,https://doi.org/10.1093/OED/1585053961,http://www.oed.com/dictionary/column_v
decapillatory,adjective,1839-,0,Pertaining to the removal of hair from the head…,borrowing,,,In current use,,,https://doi.org/10.1093/OED/8354000674,http://www.oed.com/dictionary/decapillatory_adj
decorist,noun,1839-,1,One attached to artistic proprieties.,derivative,,,In current use,,,https://doi.org/10.1093/OED/7051448532,http://www.oed.com/dictionary/decorist_n
depullulation,noun,1839-,0,Removal or plucking off of sprouts.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/7212181474,http://www.oed.com/dictionary/depullulation_n
dyspneumony,noun,1839-,0,Disease or affection of the lungs.,derivative,,,In current use,,,https://doi.org/10.1093/OED/8265373317,http://www.oed.com/dictionary/dyspneumony_n
eucnemidal,adjective,1839-,0,Pertaining to a well-greaved man; hence quasi-n…,borrowing,,,In current use,,crafts and trades/costume,https://doi.org/10.1093/OED/3157419442,http://www.oed.com/dictionary/eucnemidal_adj
frictionary,adjective,1839-,0,"= frictional, adj.",derivative,,,In current use,,,https://doi.org/10.1093/OED/1180905235,http://www.oed.com/dictionary/frictionary_adj
imbeam,verb,1839-,0,transitive. To cast as a beam.,derivative,,,In current use,,,https://doi.org/10.1093/OED/5943605184,http://www.oed.com/dictionary/imbeam_v
lampist,noun,1839-,1,"One skilled in, or employed in, the construction…",borrowing,,,In current use,,,https://doi.org/10.1093/OED/7041730674,http://www.oed.com/dictionary/lampist_n
Orangizing,noun,1839,0,The playing of the part of William of Orange…,derivative,,,Not in use,,,https://doi.org/10.1093/OED/1058019265,http://www.oed.com/dictionary/orangizing_n
out-of-doorer,noun,1839,0,A person who prefers to live or stay in the open air.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/1047372192,http://www.oed.com/dictionary/out-of-doorer_n
pirouettism,noun,1839,0,An inclination towards or habit of pirouetting.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/1474462576,http://www.oed.com/dictionary/pirouettism_n
plousiocracy,noun,1839,0,"The wealthy ruling class. Cf. plutocracy, n.",borrowing,,,Not in use,,,https://doi.org/10.1093/OED/9384638950,http://www.oed.com/dictionary/plousiocracy_n
polylychnous,adjective,1839,0,Having many lamps or lights.,,,,Not in use,,,https://doi.org/10.1093/OED/1162076215,http://www.oed.com/dictionary/polylychnous_adj
sea,verb,1839-,2,intransitive. To go along as a part of the sea.,conversion,,,In current use,,,https://doi.org/10.1093/OED/8994499112,http://www.oed.com/dictionary/sea_v
starling,noun,1839,0,"An inhabitant of a star. Cf. earthling, n.²",derivative,,,Not in use,,,https://doi.org/10.1093/OED/3172374573,http://www.oed.com/dictionary/starling_n3
thanatography,noun,1839-,2,An account of a person's death.,compound,,,In current use,,,https://doi.org/10.1093/OED/2964155049,http://www.oed.com/dictionary/thanatography_n
van,verb,1839-,3,transitive. To convey or transport (something…,conversion,,,In current use,,sport and leisure/horses and riding/horse racing,https://doi.org/10.1093/OED/1101469402,http://www.oed.com/dictionary/van_v2
within-bound,adjective,1839-,0,Confined or experienced within bounds (in a school).,compound,,,In current use,,education,https://doi.org/10.1093/OED/4875260149,http://www.oed.com/dictionary/within-bound_adj
slanginess,noun,?1839-,2,Very informal or colloquial character in…,derivative,,,In current use,,,https://doi.org/10.1093/OED/6679265654,http://www.oed.com/dictionary/slanginess_n
constituentary,adjective,1840-,0,Pertaining to a constituent (sense A.2).,derivative,,,In current use,,,https://doi.org/10.1093/OED/1530801044,http://www.oed.com/dictionary/constituentary_adj
cozling,noun,1840-,0,Little coz or cousin.,derivative,,,In current use,,,https://doi.org/10.1093/OED/5441616799,http://www.oed.com/dictionary/cozling_n
crayonize,verb,1840-,0,"= crayon, v.; in quot. 1840 figurative to sketch…",derivative,,,In current use,,arts/visual arts/painting and drawing/drawing,https://doi.org/10.1093/OED/1200684062,http://www.oed.com/dictionary/crayonize_v
episuperstruction,noun,1840-,0,Additional superstruction.,derivative,,,In current use,,,https://doi.org/10.1093/OED/3835017561,http://www.oed.com/dictionary/episuperstruction_n
erroneosity,noun,1840-,0,= Erroneousness.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1175832469,http://www.oed.com/dictionary/erroneosity_n
I-ism,noun,1840-,0,a. Metaphysics the reference of all things to…,derivative,,,In current use,,philosophy,https://doi.org/10.1093/OED/5816293770,http://www.oed.com/dictionary/i-ism_n
indiscretionary,adjective,1840-,1,Of or pertaining to indiscretion.,derivative,,,In current use,,,https://doi.org/10.1093/OED/2841123558,http://www.oed.com/dictionary/indiscretionary_adj
Lynchy,adverb,1840,0,In a manner suggestive of ‘Judge Lynch’ (see…,proper name,,,Not in use,,,https://doi.org/10.1093/OED/6341057038,http://www.oed.com/dictionary/lynchy_adv
middleageism,noun,1840,0,Medievalism.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/1356498090,http://www.oed.com/dictionary/middleageism_n
ororotundoism,noun,1840,0,"= orotundity, n.",derivative,,,Not in use,,,https://doi.org/10.1093/OED/1506242654,http://www.oed.com/dictionary/ororotundoism_n
overtoise,verb,1840,0,transitive. To measure out in toises.,derivative,,,Not in use,,technology/measurement,https://doi.org/10.1093/OED/5282912617,http://www.oed.com/dictionary/overtoise_v
paterophobia,noun,1840,0,Fear or mistrust of the early Christian Fathers.,borrowing,,,Not in use,,religion and belief/religion/Christianity,https://doi.org/10.1093/OED/1030746314,http://www.oed.com/dictionary/paterophobia_n
pointling,noun,1840,0,A little index finger.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/5916772716,http://www.oed.com/dictionary/pointling_n
sanguine-heart,adjective,1840-,0,Crimson at the heart.,compound,,,In current use,,sciences/life sciences/plants,https://doi.org/10.1093/OED/7725479988,http://www.oed.com/dictionary/sanguine-heart_adj
scarlety,adjective,1840-,1,Having a tinge of scarlet.,derivative,,,In current use,,,https://doi.org/10.1093/OED/9483576107,http://www.oed.com/dictionary/scarlety_adj
scratchification,noun,1840-,0,A spiteful attack.,derivative,,humorous,In current use,,,https://doi.org/10.1093/OED/2151369619,http://www.oed.com/dictionary/scratchification_n
self-snatchation,noun,1840,0,The action of saving oneself from something…,derivative,,,Not in use,,,https://doi.org/10.1093/OED/7318997427,http://www.oed.com/dictionary/self-snatchation_n
sinescriptual,adjective,1840-,0,Not possessing the Scriptures.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/6349880362,http://www.oed.com/dictionary/sinescriptual_adj
skeletoness,noun,1840-,0,A female skeleton.,derivative,,,In current use,,,https://doi.org/10.1093/OED/5203653009,http://www.oed.com/dictionary/skeletoness_n
tatterdemalionry,noun,1840-,0,The body of tatterdemalions.,derivative,,,In current use,,,https://doi.org/10.1093/OED/6241365972,http://www.oed.com/dictionary/tatterdemalionry_n
ten-poundery,noun,1840-,0,The body of ten-pound householders.,derivative,,,In current use,,,https://doi.org/10.1093/OED/3370448858,http://www.oed.com/dictionary/ten-poundery_n
tobaccoy,adjective,1840-,1,Impregnated with or smelling of tobacco-smoke.,derivative,,,In current use,,consumables/tobacco,https://doi.org/10.1093/OED/5091760070,http://www.oed.com/dictionary/tobaccoy_adj
toxophilitism,noun,1840-,0,"= toxophily, n.",derivative,,,In current use,,sport and leisure/sport/archery,https://doi.org/10.1093/OED/1084776762,http://www.oed.com/dictionary/toxophilitism_n
callography,noun,1841,0,In the terminology of the U.S. academic Roswell…,borrowing,,,Not in use,,arts/literature,https://doi.org/10.1093/OED/8509578040,http://www.oed.com/dictionary/callography_n
crucible,verb,1841-,3,To put into or melt in a crucible.,conversion,,,In current use,,,https://doi.org/10.1093/OED/1066612732,http://www.oed.com/dictionary/crucible_v
daddyism,noun,1841-,1,Chiefly U.S. Paternalistic policy or practice on…,derivative,,,In current use,North American English/U.S. English,,https://doi.org/10.1093/OED/6992118005,http://www.oed.com/dictionary/daddyism_n
earth battery,noun,1841-,1,"†a. Military a battery (battery, n. III.8a)…",compound,,,In current use,,"military, technology/electrical",https://doi.org/10.1093/OED/9204710867,http://www.oed.com/dictionary/earth-battery_n
egoistry,noun,1841-,0,"= egoism, n.",derivative,,,In current use,,,https://doi.org/10.1093/OED/1163392945,http://www.oed.com/dictionary/egoistry_n
enceinteship,noun,1841-,0,"The state of being enceinte, n.",derivative,,,In current use,,sciences/medicine/obstetrics,https://doi.org/10.1093/OED/8107804086,http://www.oed.com/dictionary/enceinteship_n
flirtationship,noun,1841-,0,A period of repeated flirtatious behaviour…,derivative,,,In current use,,,https://doi.org/10.1093/OED/1404059637,http://www.oed.com/dictionary/flirtationship_n
floricide,noun,1841-,0,One who destroys flowers.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/1078796237,http://www.oed.com/dictionary/floricide_n
harshish,adjective,1841-,1,Somewhat harsh.,derivative,,,In current use,,,https://doi.org/10.1093/OED/9921486748,http://www.oed.com/dictionary/harshish_adj
officerage,noun,1841,0,The services of an officer or official.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/5858428291,http://www.oed.com/dictionary/officerage_n
potboyship,noun,1841,0,The position of a pot-boy.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/8935182443,http://www.oed.com/dictionary/potboyship_n
romanceress,noun,1841,0,A female romancer.,derivative,,,Not in use,,arts/literature,https://doi.org/10.1093/OED/6859855662,http://www.oed.com/dictionary/romanceress_n
sheepsheadism,noun,1841-,0,The practice of eating sheep's-head.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1015352037,http://www.oed.com/dictionary/sheepsheadism_n
Tritonize,verb,1841-,0,"(intransitive) to play the Triton (see Triton, n.¹ 1c).",derivative,,,In current use,,,https://doi.org/10.1093/OED/4401212943,http://www.oed.com/dictionary/tritonize_v
bird farm,noun,1842-,0,A farm on which birds are reared or kept.,compound,,,In current use,,agriculture and horticulture/agriculture,https://doi.org/10.1093/OED/7061944642,http://www.oed.com/dictionary/bird-farm_n
cantatize,verb,1842-,0,To perform cantatas.,derivative,,,In current use,,arts/performing arts/music,https://doi.org/10.1093/OED/3617997864,http://www.oed.com/dictionary/cantatize_v
donkeyess,noun,1842-,0,A female donkey.,derivative,,,In current use,,,https://doi.org/10.1093/OED/3928458475,http://www.oed.com/dictionary/donkeyess_n
ensignhood,noun,1842-,0,The state of being an ensign.,derivative,,,In current use,,military,https://doi.org/10.1093/OED/1034282291,http://www.oed.com/dictionary/ensignhood_n
farcedom,noun,1842-,0,Farcical spirit or style.,derivative,,,In current use,,,https://doi.org/10.1093/OED/2938955284,http://www.oed.com/dictionary/farcedom_n
firkineer,noun,1842-,0,One who sells by the firkin.,derivative,,,In current use,,,https://doi.org/10.1093/OED/3800239098,http://www.oed.com/dictionary/firkineer_n
ink-tippler,noun,1842-,0,"One who is constantly using ink, a writer.",compound,,,In current use,,arts/literature,https://doi.org/10.1093/OED/8422011079,http://www.oed.com/dictionary/ink-tippler_n
man-mountainism,noun,1842,0,The great stature enjoyed by a person of…,compound,,,Not in use,,,https://doi.org/10.1093/OED/1030577318,http://www.oed.com/dictionary/man-mountainism_n
sconce,verb,1842-,1,"transitive. = ensconce, v. 3b.",shortening,,,In current use,,,https://doi.org/10.1093/OED/9063649704,http://www.oed.com/dictionary/sconce_v3
septemfoil,noun,1842,0,An ornamental feature consisting of seven cusps…,,,,Not in use,,manufacturing and industry/building/architecture,https://doi.org/10.1093/OED/1953893394,http://www.oed.com/dictionary/septemfoil_n
twinfold,adjective,1842-,1,"Twofold, with the two parts or elements in close…",derivative,,,In current use,,,https://doi.org/10.1093/OED/5136932824,http://www.oed.com/dictionary/twinfold_adj
worn-outiness,noun,1842,0,"Worn-out condition; = worn-outness, n.",derivative,,,Not in use,,,https://doi.org/10.1093/OED/5428996676,http://www.oed.com/dictionary/worn-outiness_n
yachtian,noun,1842-,0,A yachtsman.,derivative,,,In current use,,"sport and leisure/sport, transport/nautical/sailing",https://doi.org/10.1093/OED/1348770016,http://www.oed.com/dictionary/yachtian_n
stagemanship,noun,?1842-,0,The art or skill of a male stage actor or…,derivative,,,In current use,,arts/performing arts/theatre,https://doi.org/10.1093/OED/6347906057,http://www.oed.com/dictionary/stagemanship_n
ballotically,adverb,c1842,0,In reference to the ballot.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/7570404981,http://www.oed.com/dictionary/ballotically_adv
bodilize,verb,a1843-,0,transitive. To make corporeal or material.,derivative,,,In current use,,,https://doi.org/10.1093/OED/6452331505,http://www.oed.com/dictionary/bodilize_v
dendranthropology,noun,a1843-,0,‘Study based on the theory that man had sprung…,compound,,,In current use,,sciences/life sciences/plants,https://doi.org/10.1093/OED/1059153803,http://www.oed.com/dictionary/dendranthropology_n
etceterarist,noun,a1843,0,A person who uses the word ‘etcetera’.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/6204323185,http://www.oed.com/dictionary/etceterarist_n
hempstretch,noun,a1843-,0,"A person hanged. Cf. stretchhemp at hemp, n. 3a.",compound,,,In current use,,,https://doi.org/10.1093/OED/9087580556,http://www.oed.com/dictionary/hempstretch_n
hindermate,noun,a1843-,0,A companion who is a hindrance.,compound,,,In current use,,,https://doi.org/10.1093/OED/1057884491,http://www.oed.com/dictionary/hindermate_n
hoplarchy,noun,a1843-,0,(See quot.).,compound,,,In current use,,military/weaponry,https://doi.org/10.1093/OED/8324627339,http://www.oed.com/dictionary/hoplarchy_n
iatrarchy,noun,a1843-,0,The order of physicians.,borrowing,,,In current use,,sciences/medicine,https://doi.org/10.1093/OED/9197550779,http://www.oed.com/dictionary/iatrarchy_n
nomarchy,noun,a1843,0,The legal class in a state.,borrowing,,,Not in use,,law,https://doi.org/10.1093/OED/1398658979,http://www.oed.com/dictionary/nomarchy_n2
paulo-post-futuratively,adverb,a1843,0,As belonging to the near future.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/4627036883,http://www.oed.com/dictionary/paulo-post-futuratively_adv
sinesalary,noun,a1843-,0,An office without pay.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/1188588357,http://www.oed.com/dictionary/sinesalary_n
age-coeval,adjective,1843,0,Having the same age or date of origin…,compound,,,Not in use,,,https://doi.org/10.1093/OED/1092290879,http://www.oed.com/dictionary/age-coeval_adj
corn-law,verb,1843-,2,To impose corn-laws upon.,,,,In current use,,,https://doi.org/10.1093/OED/8022446761,http://www.oed.com/dictionary/corn-law_v
corn-lawing,adjective,1843-,1,Passing or supporting corn-laws.,derivative,,,In current use,,,https://doi.org/10.1093/OED/6688456664,http://www.oed.com/dictionary/corn-lawing_adj
donkey,verb,1843-,3,(intransitive) to ride a donkey.,conversion,,,In current use,,sport and leisure/horses and riding,https://doi.org/10.1093/OED/9272024865,http://www.oed.com/dictionary/donkey_v
Escurialize,verb,1843-,0,transitive. To subject to influences like those…,proper name,,,In current use,,,https://doi.org/10.1093/OED/9167001534,http://www.oed.com/dictionary/escurialize_v
flunkeyhood,noun,1843-,1,The fact or state of being a flunkey.,derivative,,,In current use,,,https://doi.org/10.1093/OED/8806102099,http://www.oed.com/dictionary/flunkeyhood_n
inspunge,verb,1843-,0,transitive. To confine in a sponging-house.,derivative,,,In current use,,,https://doi.org/10.1093/OED/8549779413,http://www.oed.com/dictionary/inspunge_v
laddism,noun,1843-,2,The condition or character of a lad.,derivative,,,In current use,,,https://doi.org/10.1093/OED/9213063584,http://www.oed.com/dictionary/laddism_n
newspaperacious,adjective,1843,0,Of a form or style associated with newspapers.,derivative,,,Not in use,,manufacturing and industry/publishing and the book trade/journalism,https://doi.org/10.1093/OED/3796954521,http://www.oed.com/dictionary/newspaperacious_adj
papyrocracy,noun,1843,0,Government by excessive paperwork.,compound,,,Not in use,,,https://doi.org/10.1093/OED/1065459414,http://www.oed.com/dictionary/papyrocracy_n
parvenant,noun,1843,0,A person who is acquiring a higher social…,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/3746785180,http://www.oed.com/dictionary/parvenant_n
pinafore,verb,1843-,3,transitive (usually in passive). To dress in a…,conversion,,,In current use,,crafts and trades/costume,https://doi.org/10.1093/OED/6182494054,http://www.oed.com/dictionary/pinafore_v
polyphloisboiotatotic,adjective,1843,0,That roars most loudly of all or very loudly indeed.,variant,,humorous,Not in use,,,https://doi.org/10.1093/OED/1194943062,http://www.oed.com/dictionary/polyphloisboiotatotic_adj
polyphloisboiotic,adjective,1843,0,"= polyphloisboian, adj.",borrowing,,humorous,Not in use,,,https://doi.org/10.1093/OED/1205921049,http://www.oed.com/dictionary/polyphloisboiotic_adj
quinquagint,noun,1843,0,A group of fifty persons.,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/1586515313,http://www.oed.com/dictionary/quinquagint_n
quizzacious,adjective,1843,0,Mocking; satirical.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/7718543267,http://www.oed.com/dictionary/quizzacious_adj
regatting,noun,1843,0,Participation in a regatta or regattas.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/4320890510,http://www.oed.com/dictionary/regatting_n
rubricist,noun,1843-,2,A strict or overzealous observer of liturgical rubrics.,derivative,,,In current use,,religion and belief/religion/Christianity/liturgical,https://doi.org/10.1093/OED/4008252236,http://www.oed.com/dictionary/rubricist_n
septemdecenary,noun,1843,0,Recurring every seventeen years. Cf…,compound,,,Not in use,,,https://doi.org/10.1093/OED/2973702646,http://www.oed.com/dictionary/septemdecenary_n
throat room,noun,1843,0,Opportunity to speak or shout.,compound,,,Not in use,,,https://doi.org/10.1093/OED/5667834113,http://www.oed.com/dictionary/throat-room_n
toxology,noun,1843-,1,"The study of the bow, i.e. archery; but in quot…",borrowing,,humorous,In current use,,sport and leisure/sport/archery,https://doi.org/10.1093/OED/4877493982,http://www.oed.com/dictionary/toxology_n
Yankeedoodledodom,noun,1843-,0,"= Yankeedom, n.",derivative,,,In current use,,,https://doi.org/10.1093/OED/4553596367,http://www.oed.com/dictionary/yankeedoodledodom_n
after-party,noun,1844-,2,A party (usually of an exclusive nature) which…,derivative,,,In current use,,,https://doi.org/10.1093/OED/6045805819,http://www.oed.com/dictionary/after-party_n
capkin,noun,1844-,0,A little cap.,derivative,,,In current use,,crafts and trades/costume/hats,https://doi.org/10.1093/OED/7525029415,http://www.oed.com/dictionary/capkin_n
dimonosyllabic,adjective,1844-,0,Consisting of two monosyllables.,compound,,,In current use,,,https://doi.org/10.1093/OED/4646043814,http://www.oed.com/dictionary/dimonosyllabic_adj
function,verb,1844-,6,intransitive. To fulfil one's function; to work…,conversion,,,In current use,,,https://doi.org/10.1093/OED/7245111971,http://www.oed.com/dictionary/function_v
hieropathic,adjective,1844-,0,Consisting in love of the clergy.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/1064648664,http://www.oed.com/dictionary/hieropathic_adj
kitist,noun,1844-,0,One skilled in flying kites.,derivative,,,In current use,,,https://doi.org/10.1093/OED/2495695640,http://www.oed.com/dictionary/kitist_n
parabore,noun,1844,0,A defence from bores.,derivative,,humorous,Not in use,,,https://doi.org/10.1093/OED/6429669659,http://www.oed.com/dictionary/parabore_n
past-the-middle-age,adjective,1844,0,Older than middle-aged.,compound,,,Not in use,,,https://doi.org/10.1093/OED/4009337407,http://www.oed.com/dictionary/past-the-middle-age_adj
pirouettiveness,noun,1844,0,The art or practice of pirouetting.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/6510489138,http://www.oed.com/dictionary/pirouettiveness_n
railway,verb,1844-,4,transitive. To provide (a place) with railways.,conversion,,,In current use,,transport/railways,https://doi.org/10.1093/OED/1188978991,http://www.oed.com/dictionary/railway_v
shoekin,noun,1844-,0,A small shoe.,derivative,,,In current use,,crafts and trades/costume/shoes,https://doi.org/10.1093/OED/1163196208,http://www.oed.com/dictionary/shoekin_n
supplejackically,adverb,1844,0,In a manner threatening punishment with a supplejack.,derivative,,humorous,Not in use,,,https://doi.org/10.1093/OED/8831117712,http://www.oed.com/dictionary/supplejackically_adv
tartar-emeticize,verb,1844-,0,(transitive) to dose with tartar-emetic.,compound,,,In current use,,sciences/medicine,https://doi.org/10.1093/OED/7724171868,http://www.oed.com/dictionary/tartar-emeticize_v
pamperize,verb,a1845,0,"= pamper, v.",derivative,,,Not in use,,,https://doi.org/10.1093/OED/5199232105,http://www.oed.com/dictionary/pamperize_v
cause,verb,1845,0,intransitive. To speak familiarly; to converse…,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/1810545813,http://www.oed.com/dictionary/cause_v3
check-bitted,adjective,1845,0,Of a horse: fitted with a check bit.,derivative,,,Not in use,,sport and leisure/horses and riding,https://doi.org/10.1093/OED/1032679287,http://www.oed.com/dictionary/check-bitted_adj
cocktailian,"adjective, noun",1845-,0,"Of, relating to, or characteristic of cocktails…",derivative,,,In current use,,consumables/drink,https://doi.org/10.1093/OED/9672567426,http://www.oed.com/dictionary/cocktailian_adj
cookics,noun,1845,0,"Cookery, humorously regarded as a branch of science.",derivative,,,Not in use,,consumables/food and cooking,https://doi.org/10.1093/OED/1318670301,http://www.oed.com/dictionary/cookics_n
cottonocrat,noun,1845-,0,A member of the cottonocracy; a cotton-lord.,,,colloquial and slang,In current use,,crafts and trades/textiles,https://doi.org/10.1093/OED/6355417605,http://www.oed.com/dictionary/cottonocrat_n
