LEMMA,PART OF SPEECH,DATE OF USE,FREQUENCY BAND NUMBER,DEFINITION,TYPE OF FORMATION,LANGUAGE OF ORIGIN,USAGE,OBSOLESCENCE,REGIONAL ENGLISH,SUBJECT,DOI,OED URL
supernaturaldom,noun,1869-,0,The realm of supernatural things or beings.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1203704827,http://www.oed.com/dictionary/supernaturaldom_n
treeward,adjective,1869-,0,Toward a tree or trees.,derivative,,,In current use,,,https://doi.org/10.1093/OED/2543155430,http://www.oed.com/dictionary/treeward_adj
bethrelian,adjective,1870-,0,Of or relating to a bedral.,,,,In current use,Britain and Ireland/British English/Scottish English,,https://doi.org/10.1093/OED/3950369013,http://www.oed.com/dictionary/bethrelian_adj
coquicide,noun,1870-,0,The killing of a cook.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/9983410029,http://www.oed.com/dictionary/coquicide_n
counterstand,noun,1870-,1,Standing against; resistance or withstanding.,derivative,,,In current use,,,https://doi.org/10.1093/OED/2987601197,http://www.oed.com/dictionary/counterstand_n
dukelet,noun,1870-,1,"= dukeling, n. 1.",derivative,,,In current use,,,https://doi.org/10.1093/OED/7276176704,http://www.oed.com/dictionary/dukelet_n
exceptivity,noun,1870-,0,Readiness to make exceptions (from rules of conduct).,derivative,,,In current use,,,https://doi.org/10.1093/OED/5099242261,http://www.oed.com/dictionary/exceptivity_n
Fifth-monarchism,noun,1870-,0,The principles of the Fifth-monarchy men.,derivative,,,In current use,,,https://doi.org/10.1093/OED/3300018982,http://www.oed.com/dictionary/fifth-monarchism_n
logomaniac,noun,1870-,0,One who is insanely interested in words.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/9740942403,http://www.oed.com/dictionary/logomaniac_n
loom-lord,noun,1870-,1,The proprietor of weaving machinery.,compound,,,In current use,,crafts and trades/textiles/weaving,https://doi.org/10.1093/OED/1000461973,http://www.oed.com/dictionary/loom-lord_n
opium-smoke,verb,1870,0,transitive to bring into a specified condition by…,compound,,,Not in use,,drug use,https://doi.org/10.1093/OED/3934707512,http://www.oed.com/dictionary/opium-smoke_v
pace-goer,noun,1870-,0,Someone or something capable of ‘going the pace’…,compound,,,In current use,,,https://doi.org/10.1093/OED/5136965159,http://www.oed.com/dictionary/pace-goer_n
philodendrist,noun,1870,0,A lover of trees.,borrowing,,,Not in use,,sciences/life sciences/plants,https://doi.org/10.1093/OED/4607873169,http://www.oed.com/dictionary/philodendrist_n
platformally,adverb,1870,0,In the manner of a platform speaker.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/9660285193,http://www.oed.com/dictionary/platformally_adv
ravendom,noun,1870-,0,The community of ravens.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1903115733,http://www.oed.com/dictionary/ravendom_n
roundliness,noun,1870,0,The quality of having a rounded outline or contour.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/1030264814,http://www.oed.com/dictionary/roundliness_n
correctish,adjective,a1871-,0,Pretty correct.,derivative,,,In current use,,,https://doi.org/10.1093/OED/2066696761,http://www.oed.com/dictionary/correctish_adj
dabblement,noun,a1871-,0,Dabbling (in semi-concrete sense).,derivative,,,In current use,,,https://doi.org/10.1093/OED/4827998064,http://www.oed.com/dictionary/dabblement_n
hawky,adjective,a1871-,1,Characterized by hawking.,derivative,,,In current use,,,https://doi.org/10.1093/OED/2103792191,http://www.oed.com/dictionary/hawky_adj2
infernalry,noun,a1871-,0,A haunt of ‘infernals’.,derivative,,,In current use,,,https://doi.org/10.1093/OED/6409053846,http://www.oed.com/dictionary/infernalry_n
lioning,noun,a1871-,1,The being made a ‘lion’ of.,derivative,,,In current use,,,https://doi.org/10.1093/OED/2368248011,http://www.oed.com/dictionary/lioning_n
thoughtkin,noun,a1871,0,"= thoughtlet, n.",derivative,,,Not in use,,,https://doi.org/10.1093/OED/5502794461,http://www.oed.com/dictionary/thoughtkin_n
brinker,noun,1871-,1,One living on the brink or border.,derivative,,,In current use,,,https://doi.org/10.1093/OED/3200825197,http://www.oed.com/dictionary/brinker_n
centessence,noun,1871,0,In hyperbolic use: the most characteristic…,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/4010604913,http://www.oed.com/dictionary/centessence_n
dissubstantiate,verb,1871-,0,transitive. To deprive of substance or substantiality.,derivative,,,In current use,,,https://doi.org/10.1093/OED/6973410833,http://www.oed.com/dictionary/dissubstantiate_v
poundiferous,adjective,1871,0,Accompanied by loud pounding.,compound,,humorous,Not in use,,,https://doi.org/10.1093/OED/3292876750,http://www.oed.com/dictionary/poundiferous_adj
schoolingly,adverb,1871,0,So as to provide a lesson.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/3195918326,http://www.oed.com/dictionary/schoolingly_adv
tipmost,adjective,1871-,1,Situated at the extreme tip. In quot. 1871 =…,derivative,,,In current use,,,https://doi.org/10.1093/OED/8455809126,http://www.oed.com/dictionary/tipmost_adj
toadess,noun,1871-,0,A female toad.,derivative,,,In current use,,sciences/life sciences/animals,https://doi.org/10.1093/OED/8025685022,http://www.oed.com/dictionary/toadess_n
twinhood,noun,1871-,2,"= twinship, n.",derivative,,,In current use,,,https://doi.org/10.1093/OED/6659323825,http://www.oed.com/dictionary/twinhood_n
basileiolatry,noun,1872-,0,King-worship.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/8884450859,http://www.oed.com/dictionary/basileiolatry_n
fairful,noun,1872,0,As many as would fill a fair.,derivative,,,Not in use,,technology/measurement,https://doi.org/10.1093/OED/1667245189,http://www.oed.com/dictionary/fairful_n
loamless,adjective,1872-,2,Without loam; unmixed with loam.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1948978182,http://www.oed.com/dictionary/loamless_adj
muscarium,noun,1872,0,A place where flies are kept.,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/4227403291,http://www.oed.com/dictionary/muscarium_n2
penny-a-linerism,noun,1872,0,An expression in the style of a penny-a-liner.,derivative,,,Not in use,,manufacturing and industry/publishing and the book trade/journalism,https://doi.org/10.1093/OED/7517775714,http://www.oed.com/dictionary/penny-a-linerism_n
pot-housey,adjective,1872,0,Suggestive of or appropriate to a pothouse. Cf…,derivative,,,Not in use,,,https://doi.org/10.1093/OED/8114486289,http://www.oed.com/dictionary/pot-housey_adj
pulicarious,adjective,1872,0,Of the nature of or resembling a flea.,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/1173252084,http://www.oed.com/dictionary/pulicarious_adj
pulpitly,adverb,1872,0,With regard to the pulpit or preaching.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/4189804105,http://www.oed.com/dictionary/pulpitly_adv
self-abnegator,noun,1872-,1,A person who denies himself or herself something…,derivative,,,In current use,,,https://doi.org/10.1093/OED/1359912576,http://www.oed.com/dictionary/self-abnegator_n
shield-lion,noun,1872-,0,A lion emblazoned upon a heraldic shield.,compound,,,In current use,,heraldry,https://doi.org/10.1093/OED/1066727437,http://www.oed.com/dictionary/shield-lion_n
witticaster,noun,1872-,0,"A petty or inferior wit, a witling.",blend,,,In current use,,,https://doi.org/10.1093/OED/5138648846,http://www.oed.com/dictionary/witticaster_n
yachtling,noun,1872-,0,A little yacht.,derivative,,,In current use,,transport/nautical/sailing,https://doi.org/10.1093/OED/4228721859,http://www.oed.com/dictionary/yachtling_n
palaverist,noun,a1873,0,"= palaverer, n.",derivative,,,Not in use,,,https://doi.org/10.1093/OED/2325080098,http://www.oed.com/dictionary/palaverist_n
cavernhold,noun,1873-,0,After household.,compound,,,In current use,,,https://doi.org/10.1093/OED/1055633850,http://www.oed.com/dictionary/cavernhold_n
cincinnate,adjective,1873-,0,"Of hair: Curled, in ringlets. (affected.)",borrowing,,,In current use,,,https://doi.org/10.1093/OED/8560552567,http://www.oed.com/dictionary/cincinnate_adj
condoret,noun,1873-,0,A young condor.,derivative,,,In current use,,,https://doi.org/10.1093/OED/9183403420,http://www.oed.com/dictionary/condoret_n
counter-toning,noun,1873-,0,"The accompanying (of singing, etc.) in a…",derivative,,,In current use,,,https://doi.org/10.1093/OED/2991356117,http://www.oed.com/dictionary/counter-toning_n
crammy,adjective,1873-,1,Characterized by cramming or crowding; affording…,derivative,,,In current use,,,https://doi.org/10.1093/OED/6842867942,http://www.oed.com/dictionary/crammy_adj
euthanatize,verb,1873-,2,transitive. To subject to ‘euthanasia’.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/3905205915,http://www.oed.com/dictionary/euthanatize_v
lispy,adjective,1873-,2,Characterized by a lisp; inclined to lisp.,derivative,,,In current use,,,https://doi.org/10.1093/OED/5874593437,http://www.oed.com/dictionary/lispy_adj
neoterizing,noun,1873,0,The coining of new words or phrases; = neologism…,borrowing,,,Not in use,,language/linguistics,https://doi.org/10.1093/OED/1100715896,http://www.oed.com/dictionary/neoterizing_n
punditship,noun,1873,0,Hindu scholarship.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/1062509467,http://www.oed.com/dictionary/punditship_n
scuppled,adjective,1873-,0,"Grooved, furrowed.",derivative,,,In current use,,,https://doi.org/10.1093/OED/9996421038,http://www.oed.com/dictionary/scuppled_adj
seamstressing,noun,1873-,2,The action of working as a seamstress.,derivative,,,In current use,,crafts and trades/textiles/needlework,https://doi.org/10.1093/OED/1059477431,http://www.oed.com/dictionary/seamstressing_n
trium-feminate,noun,1873-,0,A group of three women associated in government.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/1060286217,http://www.oed.com/dictionary/trium-feminate_n
vicambulate,verb,1873-,0,intransitive. To walk about in the streets.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/4242664078,http://www.oed.com/dictionary/vicambulate_v
chantlet,noun,a1874,0,A little song or melody.,derivative,,,Not in use,,arts/performing arts/music,https://doi.org/10.1093/OED/6300583814,http://www.oed.com/dictionary/chantlet_n
centiplume,adjective,1874,0,Having a hundred feathers or plumes.,compound,,,Not in use,,,https://doi.org/10.1093/OED/9813019250,http://www.oed.com/dictionary/centiplume_adj
criticiasis,noun,1874,0,Criticism regarded as a disease.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/1161061283,http://www.oed.com/dictionary/criticiasis_n
housemaidenhood,noun,1874-,0,"The condition, state, or practice of working as a…",compound,,,In current use,,,https://doi.org/10.1093/OED/9671774106,http://www.oed.com/dictionary/housemaidenhood_n
inferentialism,noun,1874-,2,A theory involving or depending on (mere)…,derivative,,,In current use,,philosophy,https://doi.org/10.1093/OED/9409971264,http://www.oed.com/dictionary/inferentialism_n
materterine,adjective,1874-,0,"= materteral, adj.",borrowing,,humorous,In current use,,,https://doi.org/10.1093/OED/5864491008,http://www.oed.com/dictionary/materterine_adj
polemomania,noun,1874,0,Excessive desire for conflict; militant anger.,borrowing,,,Not in use,,sciences/medicine/psychology/psychiatry,https://doi.org/10.1093/OED/5296944697,http://www.oed.com/dictionary/polemomania_n
punctiuncle,noun,1874,0,An extremely minute or trifling point.,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/3538638333,http://www.oed.com/dictionary/punctiuncle_n
tigerocious,adjective,1874-,0,"= tigerish, adj. 1.",,,,In current use,,,https://doi.org/10.1093/OED/7276064426,http://www.oed.com/dictionary/tigerocious_adj
totive,adjective,1874-,2,Denoting a whole: see quot. 1874.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/5158865285,http://www.oed.com/dictionary/totive_adj
transwritten,adjective,1874-,0,"Transcribed, or ? translated.",derivative,,,In current use,,,https://doi.org/10.1093/OED/9827186415,http://www.oed.com/dictionary/transwritten_adj
achage,noun,1875,0,The state of having an ache.,derivative,,,Not in use,,sciences/medicine,https://doi.org/10.1093/OED/5781212054,http://www.oed.com/dictionary/achage_n
actionism,noun,1875-,2,Belief in or advocacy of taking action; activism.,derivative,,,In current use,,arts/visual arts,https://doi.org/10.1093/OED/1023701617,http://www.oed.com/dictionary/actionism_n
club drub,verb,1875,0,transitive to beat (a person) with a club.,compound,,,Not in use,,,https://doi.org/10.1093/OED/3549521782,http://www.oed.com/dictionary/club-drub_v
outwittal,noun,1875,0,The fact of outwitting someone.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/1063630009,http://www.oed.com/dictionary/outwittal_n
peplosed,adjective,1875,0,Wearing a peplos.,derivative,,,Not in use,,crafts and trades/costume,https://doi.org/10.1093/OED/7311329784,http://www.oed.com/dictionary/peplosed_adj
propugnacled,adjective,1875,0,Having ramparts; battlemented. (In quot. figurative.),derivative,,,Not in use,,military/fortification,https://doi.org/10.1093/OED/2866713966,http://www.oed.com/dictionary/propugnacled_adj
trichotomist,noun,1875-,1,A hair-cutter.,borrowing,,,In current use,,crafts and trades/hairdressing,https://doi.org/10.1093/OED/1171231741,http://www.oed.com/dictionary/trichotomist_n1
tutelarship,noun,1875-,0,The position or function of a tutelar.,derivative,,,In current use,,,https://doi.org/10.1093/OED/3331978162,http://www.oed.com/dictionary/tutelarship_n
passericidal,adjective,a1876,0,That kills sparrows; sparrow-killing.,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/1212391237,http://www.oed.com/dictionary/passericidal_adj
vesuviate,verb,a1876-,0,intransitive. Of weather: To be very hot.,derivative,,,In current use,,sciences/physical sciences/earth sciences/geography/weather,https://doi.org/10.1093/OED/1459592840,http://www.oed.com/dictionary/vesuviate_v
astro-alchemist,noun,1876,0,A person who combines astrology and alchemy.,compound,,,Not in use,,"religion and belief/belief systems and practices/astrology, sciences/physical sciences/chemistry/alchemy",https://doi.org/10.1093/OED/2151593714,http://www.oed.com/dictionary/astro-alchemist_n
black-about,adjective,1876-,0,Black all around.,compound,,,In current use,,,https://doi.org/10.1093/OED/4666135713,http://www.oed.com/dictionary/black-about_adj
degrowth,noun,1876-,4,A policy of reducing levels of production and…,derivative,,,In current use,Indian English,economics and commerce/economics,https://doi.org/10.1093/OED/6343359302,http://www.oed.com/dictionary/degrowth_n
embrutalize,verb,1876-,0,transitive. To render brutal.,derivative,,,In current use,,,https://doi.org/10.1093/OED/3898257202,http://www.oed.com/dictionary/embrutalize_v
hippomaniacally,adverb,1876,0,In a manner reminiscent of a mad horse…,compound,,,Not in use,,,https://doi.org/10.1093/OED/2278950075,http://www.oed.com/dictionary/hippomaniacally_adv
infelonious,adjective,1876-,1,Not felonious; not of the nature of felony.,derivative,,,In current use,,law,https://doi.org/10.1093/OED/1569815273,http://www.oed.com/dictionary/infelonious_adj
laney,adjective,1876-,2,Of or pertaining to a lane.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1051029606,http://www.oed.com/dictionary/laney_adj
lip-blossomed,adjective,1876-,0,Labiate.,compound,,,In current use,,sciences/life sciences/plants,https://doi.org/10.1093/OED/6188043915,http://www.oed.com/dictionary/lip-blossomed_adj
loaflet,noun,1876-,1,A small loaf.,derivative,,,In current use,,consumables/food and cooking/baking,https://doi.org/10.1093/OED/1026111188,http://www.oed.com/dictionary/loaflet_n
meteorette,noun,1876,0,A small shooting star.,derivative,,,Not in use,,sciences/physical sciences/astronomy,https://doi.org/10.1093/OED/3560998458,http://www.oed.com/dictionary/meteorette_n
mouth-wise,adverb,1876-,0,"By means of the mouth, by speech.",derivative,,,In current use,,,https://doi.org/10.1093/OED/7182922950,http://www.oed.com/dictionary/mouth-wise_adv
pedicularity,noun,1876,0,The nature or set of characteristics of a louse.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/1193173793,http://www.oed.com/dictionary/pedicularity_n
polydiabolical,noun,1876,0,"= polydiabolist, n.",compound,,,Not in use,,religion and belief/religion,https://doi.org/10.1093/OED/9462585067,http://www.oed.com/dictionary/polydiabolical_n
polydiabolism,noun,1876,0,Belief in many devils or evil spirits.,compound,,,Not in use,,religion and belief/religion,https://doi.org/10.1093/OED/9813222224,http://www.oed.com/dictionary/polydiabolism_n
polydiabolist,noun,1876,0,A person who believes in many devils or evil spirits.,,,,Not in use,,religion and belief/religion,https://doi.org/10.1093/OED/3868221871,http://www.oed.com/dictionary/polydiabolist_n
postvenant,noun,1876,0,That which comes after or follows; a consequence.,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/8421494360,http://www.oed.com/dictionary/postvenant_n
pot-hook,verb,1876,0,transitive (reflexive). To curve oneself into the…,conversion,,,Not in use,,,https://doi.org/10.1093/OED/7070090990,http://www.oed.com/dictionary/pot-hook_v
pyramidaire,noun,1876,0,A person to whom a pyramid is erected as a monument.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/1122215402,http://www.oed.com/dictionary/pyramidaire_n
terrapin-paws,noun,1876,0,Long-handled tongs used for capturing terrapins.,compound,,,Not in use,North American English/U.S. English/U.S. English (southern),,https://doi.org/10.1093/OED/8806762301,http://www.oed.com/dictionary/terrapin-paws_n
bite-beast,noun,1877,0,A creature that bites.,compound,,,Not in use,,sciences/life sciences/animals,https://doi.org/10.1093/OED/1145754082,http://www.oed.com/dictionary/bite-beast_n
bow-woman,noun,1877-,1,A female archer.,compound,,,In current use,,sport and leisure/sport/archery,https://doi.org/10.1093/OED/6941159676,http://www.oed.com/dictionary/bow-woman_n
championism,noun,1877-,0,The action of championing someone or something.,,,,In current use,,,https://doi.org/10.1093/OED/1680945848,http://www.oed.com/dictionary/championism_n
cross-questionable,adjective,1877,0,Capable of being cross-questioned.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/1145553519,http://www.oed.com/dictionary/cross-questionable_adj
cupboardy,adjective,1877-,0,Cupboard-like.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1015366866,http://www.oed.com/dictionary/cupboardy_adj
dispurple,verb,1877-,0,transitive. To strip of the (imperial) purple; to…,derivative,,,In current use,,,https://doi.org/10.1093/OED/1057106920,http://www.oed.com/dictionary/dispurple_v
ecclesiophobia,noun,1877-,0,A morbid dread of ecclesiasticism.,compound,,,In current use,,religion and belief/religion/Christianity/ecclesiastical,https://doi.org/10.1093/OED/5723055115,http://www.oed.com/dictionary/ecclesiophobia_n
elisionable,adjective,1877,0,That may be elided; elidible.,derivative,,,Not in use,,arts/literature/prosody,https://doi.org/10.1093/OED/9559319914,http://www.oed.com/dictionary/elisionable_adj
gospel choir,noun,1877-,4,An organized group of singers performing gospel music.,compound,,,In current use,,,https://doi.org/10.1093/OED/7605021680,http://www.oed.com/dictionary/gospel-choir_n
Kaffirhood,noun,1877,0,Obsolete. offensive. The state or condition of being a Xhosa.,derivative,,offensive,Not in use,,,https://doi.org/10.1093/OED/5415642364,http://www.oed.com/dictionary/kaffirhood_n
Messianize,verb,1877,0,transitive. To imbue with a Messianic character.,derivative,,,Not in use,,religion and belief/religion/Christianity,https://doi.org/10.1093/OED/1175689077,http://www.oed.com/dictionary/messianize_v
nicotiant,adjective,1877,0,That is smoking tobacco.,derivative,,,Not in use,,consumables/tobacco,https://doi.org/10.1093/OED/3407287730,http://www.oed.com/dictionary/nicotiant_adj
orthoglossy,noun,1877,0,Accepted or customary pronunciation.,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/7679168458,http://www.oed.com/dictionary/orthoglossy_n
otherselfish,adjective,1877,0,Altruistic.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/1049227880,http://www.oed.com/dictionary/otherselfish_adj
palaeomachic,adjective,1877,0,Of or relating to ancient warfare.,,,,Not in use,,military,https://doi.org/10.1093/OED/8596480338,http://www.oed.com/dictionary/palaeomachic_adj
piece-bright,adjective,1877,0,Bright in parts.,compound,,,Not in use,,,https://doi.org/10.1093/OED/4481840131,http://www.oed.com/dictionary/piece-bright_adj
chalypsography,noun,1878-,0,Steel engraving.,borrowing,,,In current use,,arts/visual arts/engraving and etching,https://doi.org/10.1093/OED/3386138839,http://www.oed.com/dictionary/chalypsography_n
Craniad,noun,1878-,2,The epic of a skull.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1128303817,http://www.oed.com/dictionary/craniad_n
disgovern,verb,1878-,1,transitive. To leave ungoverned; to refrain from…,derivative,,,In current use,,,https://doi.org/10.1093/OED/4754976888,http://www.oed.com/dictionary/disgovern_v
emerge,noun,1878-,4,A surface that has emerged.,conversion,,,In current use,,,https://doi.org/10.1093/OED/5760295566,http://www.oed.com/dictionary/emerge_n
flunkeyize,verb,1878-,0,(transitive) to imbue with the spirit of a flunkey.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1088553263,http://www.oed.com/dictionary/flunkeyize_v
gas line,noun,1878-,3,A pipeline or pipe that carries gasoline.,compound,,,In current use,,,https://doi.org/10.1093/OED/1071347176,http://www.oed.com/dictionary/gas-line_n2
idiocracy,noun,1878,0,Personal rule or government.,compound,,,Not in use,,,https://doi.org/10.1093/OED/2982347946,http://www.oed.com/dictionary/idiocracy_n1
maternalize,verb,1878-,2,transitive. To make maternal; to endow with…,derivative,,,In current use,,,https://doi.org/10.1093/OED/1167186162,http://www.oed.com/dictionary/maternalize_v
narcologist,noun,1878-,2,A specialist in narcology.,compound,,,In current use,,sciences/medicine,https://doi.org/10.1093/OED/2302463500,http://www.oed.com/dictionary/narcologist_n
panomphaic,adjective,1878,0,"= Panomphaean, adj. 3.",proper name,,,Not in use,,consumables/drink,https://doi.org/10.1093/OED/5573203051,http://www.oed.com/dictionary/panomphaic_adj
reservery,noun,1878,0,The occupation of serving as a reservist.,derivative,,,Not in use,,military,https://doi.org/10.1093/OED/3905456145,http://www.oed.com/dictionary/reservery_n
sad-avised,adjective,1878-,0,Sad-faced.,,,,In current use,,,https://doi.org/10.1093/OED/1749376729,http://www.oed.com/dictionary/sad-avised_adj
standardism,noun,1878-,2,The quality or state of being standard or…,derivative,,,In current use,,,https://doi.org/10.1093/OED/6830401368,http://www.oed.com/dictionary/standardism_n
stripe-shadowed,adjective,1878-,1,Crossed by stripes of shadow.,compound,,,In current use,,,https://doi.org/10.1093/OED/8186268139,http://www.oed.com/dictionary/stripe-shadowed_adj
telegraphone,noun,1878-,2,A device which records sounds received by…,blend,,historical,In current use,,technology/telecommunications/telephony,https://doi.org/10.1093/OED/3592471810,http://www.oed.com/dictionary/telegraphone_n
aerobat,noun,1879,0,A flying machine.,borrowing,,,Not in use,,transport/aviation,https://doi.org/10.1093/OED/2573361904,http://www.oed.com/dictionary/aerobat_n1
demoniculture,noun,1879,0,Worship of demons.,compound,,,Not in use,,religion and belief/religion,https://doi.org/10.1093/OED/3593116596,http://www.oed.com/dictionary/demoniculture_n
dust-way,noun,1879-,0,"Applied to the pistils of flowers, as…",compound,,,In current use,,,https://doi.org/10.1093/OED/9750284799,http://www.oed.com/dictionary/dust-way_n
enchantingness,noun,1879-,1,The quality of being enchanting.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1126316265,http://www.oed.com/dictionary/enchantingness_n
flingee,noun,1879-,0,One at whom anything is flung.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1085741798,http://www.oed.com/dictionary/flingee_n
graciosoly,adverb,1879,0,"In the manner of a clown or gracioso (gracioso, n. 2).",derivative,,,Not in use,,,https://doi.org/10.1093/OED/3724284477,http://www.oed.com/dictionary/graciosoly_adv
insect,verb,1879-,3,intransitive. To hunt or catch insects.,conversion,,,In current use,,"sport and leisure/hunting, fishing, and shooting/hunting",https://doi.org/10.1093/OED/1330946279,http://www.oed.com/dictionary/insect_v2
navifauna,noun,1879,0,The fauna found on a ship.,borrowing,,,Not in use,,"sciences/life sciences/animals, transport/nautical",https://doi.org/10.1093/OED/1180059592,http://www.oed.com/dictionary/navifauna_n
screw-smile,noun,1879,0,A forced smile.,compound,,,Not in use,,,https://doi.org/10.1093/OED/1009403525,http://www.oed.com/dictionary/screw-smile_n
spendsavour,adjective,1879-,1,That has lost its savour.,compound,,,In current use,,,https://doi.org/10.1093/OED/5748441635,http://www.oed.com/dictionary/spendsavour_adj
trotlet,noun,1879-,1,A diminutive trot.,derivative,,,In current use,,sport and leisure/horses and riding,https://doi.org/10.1093/OED/1132131088,http://www.oed.com/dictionary/trotlet_n
upsilonism,noun,1879-,0,Tendency to use the letter u.,derivative,,,In current use,,,https://doi.org/10.1093/OED/2366596079,http://www.oed.com/dictionary/upsilonism_n
tauntless,adjective,c1879-,0,Lacking or without a taunt (sense 3).,derivative,,,In current use,,,https://doi.org/10.1093/OED/7492789937,http://www.oed.com/dictionary/tauntless_adj
vauntless,adjective,c1879-,0,Not bragging or boasting.,derivative,,,In current use,,,https://doi.org/10.1093/OED/5310774728,http://www.oed.com/dictionary/vauntless_adj
autophotograph,noun,1880-,0,"Originally: = autoradiograph, n. (now rare). Now…",compound,,,In current use,,technology/photography,https://doi.org/10.1093/OED/1208198304,http://www.oed.com/dictionary/autophotograph_n
beseek,verb,1880-,1,transitive. To seek or search about.,derivative,,,In current use,,,https://doi.org/10.1093/OED/4078952585,http://www.oed.com/dictionary/beseek_v
bush-knot,noun,1880,0,"A crude or makeshift knot. See bush, n.¹ B.2.",compound,,,Not in use,,,https://doi.org/10.1093/OED/2516690241,http://www.oed.com/dictionary/bush-knot_n
deteriorism,noun,1880-,0,The doctrine that the tendency of things is to…,borrowing,,,In current use,,,https://doi.org/10.1093/OED/7834583885,http://www.oed.com/dictionary/deteriorism_n
ecloguey,adjective,1880-,0,"Pertaining to, or of the nature of, an eclogue or…",derivative,,,In current use,,arts/literature,https://doi.org/10.1093/OED/6290006066,http://www.oed.com/dictionary/ecloguey_adj
fimetic,adjective,1880-,1,Pertaining to or concerned with dung.,borrowing,,,In current use,,sciences/medicine/anatomy,https://doi.org/10.1093/OED/8641142488,http://www.oed.com/dictionary/fimetic_adj
funipotent,adjective,1880,0,That plays tricks with ropes.,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/1208199639,http://www.oed.com/dictionary/funipotent_adj
immiraculous,adjective,1880-,0,Non-miraculous.,derivative,,,In current use,,,https://doi.org/10.1093/OED/2338392962,http://www.oed.com/dictionary/immiraculous_adj
inlaw,noun,1880-,4,(See quot. 1880.),derivative,,,In current use,,,https://doi.org/10.1093/OED/1159525523,http://www.oed.com/dictionary/inlaw_n2
monodiabolism,noun,1880-,0,"Belief in a single devil (cf. polydiabolism, n.).",compound,,,In current use,,,https://doi.org/10.1093/OED/6810227320,http://www.oed.com/dictionary/monodiabolism_n
musophobist,noun,1880,0,A person who dislikes or mistrusts poetry.,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/4116659094,http://www.oed.com/dictionary/musophobist_n
non-mammalian,"adjective, noun",1880-,3,Not mammalian.,derivative,,,In current use,,sciences/life sciences,https://doi.org/10.1093/OED/1136861516,http://www.oed.com/dictionary/non-mammalian_adj
outfinger,verb,1880,0,(transitive) to open the fingers of (a hand).,derivative,,,Not in use,,,https://doi.org/10.1093/OED/9008434922,http://www.oed.com/dictionary/outfinger_v
paulo-past,adjective,1880,0,That is recently past; relating to something…,variant,,,Not in use,,,https://doi.org/10.1093/OED/6847300389,http://www.oed.com/dictionary/paulo-past_adj
piscitarian,noun,1880,0,A fishmonger.,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/5981138408,http://www.oed.com/dictionary/piscitarian_n
riddle,noun,1880,0,A hole made by a bullet.,conversion,,,Not in use,,,https://doi.org/10.1093/OED/1024893162,http://www.oed.com/dictionary/riddle_n4
tenantism,noun,1880-,0,The principles and practice of tenants; tenantry…,derivative,,,In current use,,,https://doi.org/10.1093/OED/1016934605,http://www.oed.com/dictionary/tenantism_n
thinkingdom,noun,1880,0,A social structure of thinking persons.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/8351703723,http://www.oed.com/dictionary/thinkingdom_n
topsy-turvyism,noun,1880-,1,Topsy-turvy system or method.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1157377500,http://www.oed.com/dictionary/topsy-turvyism_n
cockneity,noun,a1881,0,Cockney people.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/6118036861,http://www.oed.com/dictionary/cockneity_n
